Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,FantPt,PPR,PreRank
23,5,1,0,0,0,0,0,0,0,,0,4,2,46,23,0,0,0,0,5,6.6,0
31,11,0,0,0,0,0,0,9,40,4.44,0,1,1,9,9,0,0,0,0,5,5.9,568
31,12,1,0,0,0,0,0,0,0,,0,7,3,50,16.67,0,0,0,0,5,8,328
23,10,0,0,0,0,0,0,9,27,3,0,5,3,23,7.67,0,0,0,0,5,8,0
26,16,1,0,0,0,0,0,15,39,2.6,0,4,2,9,4.5,0,0,0,0,5,6.8,413
31,15,9,0,0,0,0,0,0,0,,0,14,8,53,6.63,0,1,0,0,5,13.3,301
24,16,1,0,0,0,0,0,1,2,2,0,3,2,47,23.5,0,0,0,0,5,6.9,0
28,10,0,0,0,0,0,0,0,0,,0,9,4,51,12.75,0,0,0,0,5,9.1,0
24,6,0,0,0,0,0,0,0,0,,0,8,5,46,9.2,0,0,0,0,5,9.6,0
24,9,1,0,0,0,0,0,0,0,,0,4,3,50,16.67,0,0,0,0,5,8,609
28,2,0,0,0,0,0,0,16,43,2.69,0,0,0,0,,0,0,0,0,4,4.3,193
27,7,1,0,0,0,0,0,0,0,,0,3,3,38,12.67,0,0,0,0,4,6.8,545
30,2,0,6,10,56,1,0,2,0,0,0,0,0,0,,0,3,1,0,4,4.2,388
33,1,1,18,27,122,0,1,2,14,7,0,0,0,0,,0,2,0,0,4,4.3,309
25,3,1,0,0,0,0,0,0,0,,0,6,2,37,18.5,0,0,0,0,4,5.7,582
24,10,0,0,0,0,0,0,0,0,,0,5,2,43,21.5,0,0,0,0,4,6.3,0
25,4,0,0,0,0,0,0,12,29,2.42,0,1,1,9,9,0,0,0,0,4,4.8,0
26,3,0,0,0,0,0,0,10,30,3,0,1,0,0,,0,0,0,0,3,3,257
30,5,2,0,0,0,0,0,0,0,,0,16,6,30,5,0,0,0,0,3,9,298
26,4,0,0,0,0,0,0,0,0,,0,4,2,31,15.5,0,0,0,0,3,5.1,0
25,9,6,0,0,0,0,0,0,0,,0,3,2,27,13.5,0,0,0,0,3,4.7,0
25,16,0,0,0,0,0,0,0,0,,0,5,3,28,9.33,0,0,0,0,3,5.8,323
25,2,0,0,0,0,0,0,11,26,2.36,0,1,0,0,,0,0,0,0,3,2.6,547
25,1,1,0,0,0,0,0,0,0,,0,5,3,32,10.67,0,0,0,0,3,6.2,155
29,16,3,0,0,0,0,0,1,9,9,0,15,3,21,7,0,0,0,0,3,6,566
25,9,1,0,0,0,0,0,0,0,,0,5,2,26,13,0,0,0,0,3,4.6,0
24,2,1,0,0,0,0,0,0,0,,0,4,2,34,17,0,0,0,0,3,5.4,0
27,3,1,0,0,0,0,0,0,0,,0,12,4,33,8.25,0,0,0,0,3,7.3,248
27,1,0,0,0,0,0,0,0,0,,0,1,1,30,30,0,0,0,0,3,4,0
25,13,2,0,0,0,0,0,0,0,,0,7,4,26,6.5,0,0,0,0,3,6.6,524
31,13,0,0,0,0,0,0,1,7,7,0,7,3,20,6.67,0,1,0,0,3,5.7,0
23,9,2,0,0,0,0,0,0,0,,0,6,5,30,6,0,0,0,0,3,8,0
24,5,2,0,0,0,0,0,1,5,5,0,3,2,22,11,0,0,0,0,3,4.7,594
29,3,0,0,0,0,0,0,0,0,,0,8,3,25,8.33,0,0,0,0,3,5.5,292
31,16,0,0,0,0,0,0,4,9,2.25,0,3,2,22,11,0,0,0,0,3,5.1,356
23,7,1,0,0,0,0,0,0,0,,0,3,2,27,13.5,0,0,0,0,3,4.7,595
25,9,0,0,0,0,0,0,0,0,,0,11,8,27,3.38,0,1,0,0,3,10.7,280
23,10,2,0,0,0,0,0,0,0,,0,6,4,17,4.25,0,0,0,0,2,5.7,0
30,7,0,0,0,0,0,0,0,0,,0,3,2,20,10,0,0,0,0,2,4,339
26,13,1,0,0,0,0,0,0,0,,0,3,2,21,10.5,0,1,0,0,2,4.1,0
32,2,1,0,0,0,0,0,0,0,,0,5,4,22,5.5,0,0,0,0,2,6.2,154
24,1,0,0,0,0,0,0,0,0,,0,1,1,16,16,0,0,0,0,2,2.6,0
24,6,3,0,0,0,0,0,0,0,,0,5,2,17,8.5,0,0,0,0,2,3.7,0
22,13,0,0,0,0,0,0,0,0,,0,2,2,17,8.5,0,0,0,0,2,3.7,0
26,10,0,0,0,0,0,0,1,10,10,0,4,2,11,5.5,0,2,0,0,2,4.1,450
27,8,0,0,0,0,0,0,0,0,,0,5,2,17,8.5,0,0,0,0,2,3.7,349
28,6,1,0,0,0,0,0,1,1,1,0,4,3,18,6,0,0,0,0,2,4.9,0
25,12,0,0,0,0,0,0,3,10,3.33,0,3,2,13,6.5,0,0,0,0,2,4.3,455
26,8,2,0,0,0,0,0,0,0,,0,15,4,18,4.5,0,0,0,0,2,5.8,150
26,14,1,0,0,0,0,0,1,0,0,0,5,3,21,7,0,0,0,0,2,5.1,310
23,11,0,0,0,0,0,0,0,0,,0,10,3,18,6,0,0,0,0,2,4.8,0
22,4,1,0,0,0,0,0,0,0,,0,6,3,15,5,0,0,0,0,2,4.5,0
24,7,0,0,0,0,0,0,5,16,3.2,0,0,0,0,,0,0,0,0,2,1.6,460
25,2,0,0,0,0,0,0,0,0,,0,3,2,21,10.5,0,0,0,0,2,4.1,439
27,16,5,0,0,0,0,0,5,8,1.6,0,3,1,13,13,0,0,0,0,2,3.1,492
27,16,2,0,0,0,0,0,3,6,2,0,8,6,31,5.17,0,3,1,0,2,7.7,0
24,6,1,0,0,0,0,0,0,0,,0,11,3,35,11.67,0,3,1,0,2,4.5,445
28,5,0,0,0,0,0,0,3,-2,-0.67,0,3,2,19,9.5,0,0,0,0,2,3.7,221
23,3,0,0,0,0,0,0,8,12,1.5,0,0,0,0,,0,0,0,0,1,1.2,163
26,8,5,0,0,0,0,0,0,0,,0,3,1,11,11,0,0,0,0,1,2.1,432
25,3,0,0,0,0,0,0,8,7,0.88,0,0,0,0,,0,0,0,0,1,0.7,0
26,6,3,0,0,0,0,0,0,0,,0,4,1,9,9,0,0,0,0,1,1.9,329
26,4,2,0,0,0,0,0,0,0,,0,2,1,12,12,0,0,0,0,1,2.2,480
26,2,0,0,0,0,0,0,3,9,3,0,0,0,0,,0,0,0,0,1,0.9,0
29,2,1,0,0,0,0,0,0,0,,0,9,4,14,3.5,0,0,0,0,1,5.4,254
24,2,2,28,52,228,0,4,7,22,3.14,0,0,0,0,,0,1,1,0,1,1.3,0
30,2,0,2,4,18,0,0,4,-1,-0.25,0,0,0,0,,0,0,0,0,1,0.6,287
22,2,0,0,0,0,0,0,4,12,3,0,0,0,0,,0,0,0,0,1,1.2,0
32,3,0,0,0,0,0,0,0,0,,0,1,1,7,7,0,0,0,0,1,1.7,390
23,1,0,0,0,0,0,0,0,0,,0,2,1,7,7,0,0,0,0,1,1.7,169
26,5,0,0,0,0,0,0,0,0,,0,2,2,13,6.5,0,0,0,0,1,3.3,0
23,16,0,0,0,0,0,0,5,10,2,0,0,0,0,,0,0,0,0,1,1,567
25,4,3,0,0,0,0,0,0,0,,0,2,1,5,5,0,0,0,0,1,1.5,0
23,4,0,0,0,0,0,0,0,0,,0,1,1,5,5,0,0,0,0,1,1.5,0
23,4,0,0,0,0,0,0,3,9,3,0,0,0,0,,0,0,0,0,1,0.9,394
26,11,6,0,0,0,0,0,0,0,,0,3,1,9,9,0,0,0,0,1,1.9,570
27,15,6,0,0,0,0,0,0,0,,0,1,1,11,11,0,0,0,0,1,2.1,392
40,3,0,3,5,24,0,0,2,-2,-1,0,0,0,0,,0,0,0,0,1,0.8,336
24,8,0,0,0,0,0,0,2,8,4,0,0,0,0,,0,0,0,0,1,0.8,0
22,6,0,0,0,0,0,0,0,0,,0,3,2,13,6.5,0,0,0,0,1,3.3,0
23,8,0,0,0,0,0,0,0,0,,0,4,2,34,17,0,1,1,0,1,3.4,0
25,1,0,0,0,0,0,0,0,0,,0,1,1,8,8,0,0,0,0,1,1.8,526
23,9,0,0,0,0,0,0,4,9,2.25,0,0,0,0,,0,0,0,0,1,0.9,0
23,16,0,0,0,0,0,0,0,0,,0,2,1,6,6,0,0,0,0,1,1.6,386
24,3,0,0,0,0,0,0,0,0,,0,3,1,6,6,0,0,0,0,1,1.6,0
27,5,1,0,0,0,0,0,0,0,,0,2,2,11,5.5,0,0,0,0,1,3.1,365
22,1,0,0,0,0,0,0,0,0,,0,2,1,12,12,0,0,0,0,1,2.2,0
25,5,2,0,0,0,0,0,0,0,,0,1,1,5,5,0,0,0,0,1,1.5,494
26,14,0,0,0,0,0,0,2,5,2.5,0,2,1,6,6,0,3,0,0,1,2.1,398
23,5,2,0,0,0,0,0,0,0,,0,3,1,8,8,0,0,0,0,1,1.8,236
25,16,0,0,0,0,0,0,0,0,,0,5,2,14,7,0,0,0,0,1,3.4,600
28,13,0,0,0,0,0,0,0,0,,0,2,2,10,5,0,0,0,0,1,3,283
24,8,0,0,0,0,0,0,4,6,1.5,0,0,0,0,,0,0,0,0,1,0.6,495
25,3,0,0,0,0,0,0,0,0,,0,1,1,11,11,0,0,0,0,1,2.1,0
22,4,0,0,0,0,0,0,5,11,2.2,0,0,0,0,,0,0,0,0,1,1.1,0
27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
26,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
25,3,0,3,4,15,0,0,5,-7,-1.4,0,0,0,0,,0,0,0,0,,-0.1,0
25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,537
27,10,2,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,503
25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,282
31,5,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,334
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
23,13,3,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,479
28,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,543
25,11,0,0,0,0,0,0,0,0,,0,3,1,4,4,0,0,0,0,,1.4,544
23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
31,2,2,0,0,0,0,0,2,3,1.5,0,0,0,0,,0,0,0,0,,0.3,285
24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,549
26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,482
22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,184
26,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,553
29,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,483
26,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,3,0,0,0,0,0,0,0,0,,0,3,0,0,,0,,0,0,,,0
23,4,0,0,0,0,0,0,0,0,,0,1,1,4,4,0,0,0,0,,1.4,0
28,5,0,0,3,0,0,0,3,-3,-1,0,0,0,0,,0,0,0,0,,-0.3,484
24,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
26,2,0,0,0,0,0,0,0,0,,0,1,1,3,3,0,0,0,0,,1.3,0
27,3,1,0,0,0,0,0,0,0,,0,3,1,3,3,0,0,0,0,,1.3,422
22,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,0,0,,,0
25,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,512
24,8,0,0,0,0,0,0,0,0,,0,1,1,4,4,0,0,0,0,,1.4,0
21,5,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,518
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,276
29,1,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,412
23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,521
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,580
24,1,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,,0.1,0
24,1,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,581
31,1,0,0,0,0,0,0,1,4,4,0,0,0,0,,0,0,0,0,,0.4,198
24,1,0,0,0,0,0,0,3,-3,-1,0,0,0,0,,0,0,0,0,,-0.3,98
25,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,620
27,3,0,0,0,0,0,0,0,0,,0,3,2,4,2,0,0,0,0,,2.4,459
30,16,5,0,0,0,0,0,0,0,,0,2,0,0,,0,,0,0,,,525
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
28,11,0,0,0,0,0,0,3,3,1,0,1,1,1,1,0,0,0,0,,1.4,584
23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,528
26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,588
25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,592
28,1,1,3,6,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,0.1,0
34,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
27,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,322
23,6,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,0
32,1,0,1,1,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
24,3,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,216
27,8,3,0,0,0,0,0,0,0,,0,1,1,1,1,0,0,0,0,,1.1,425
30,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,615
27,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0
23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,0
25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,0,0,,,325
22,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,0,,,0
27,3,0,1,2,3,0,0,2,-9,-4.5,0,0,0,0,,0,0,0,0,-1,-0.8,88
27,3,1,12,21,126,0,2,6,-5,-0.83,0,0,0,0,,0,1,1,0,-1,-1.5,574
21,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,-2,-2,0
27,1,1,0,0,0,0,0,0,0,,0,3,1,-4,-4,0,1,1,0,-2,-1.4,222
23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,3,1,0,-2,-2,489
24,6,0,0,0,0,0,0,0,0,,0,2,1,1,1,0,1,1,0,-2,-0.9,0
23,3,0,2,4,14,0,1,2,-2,-1,0,0,0,0,,0,0,0,0,-2,-1.6,0
23,7,0,0,0,0,0,0,0,0,,0,3,2,15,7.5,0,2,2,0,-3,-0.5,0
25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,2,0,-4,-4,200
26,16,16,0,0,0,0,0,378,2027,5.36,17,31,19,114,6,0,3,2,17,314,333.1,3
25,15,10,0,0,0,0,0,187,932,4.98,16,107,83,756,9.11,5,1,0,21,295,377.8,40
25,14,14,0,0,0,0,0,312,1557,4.99,16,54,44,361,8.2,1,5,3,17,294,337.8,6
28,14,14,0,0,0,0,0,0,0,,0,149,115,1374,11.95,18,1,1,18,243,358.4,75
31,15,15,1,2,4,0,0,0,0,,0,145,105,1416,13.49,11,1,1,11,208,312.8,8
26,15,15,0,0,0,0,0,13,123,9.46,2,135,87,1276,14.67,15,1,0,17,242,328.9,74
24,16,16,396,572,4544,37,10,102,421,4.13,8,1,1,12,12,1,9,6,9,395,396.1,43
37,16,16,372,526,4299,48,5,38,149,3.92,3,1,1,-6,-6,0,4,2,3,382,383.3,56
23,16,16,375,558,3971,26,12,133,819,6.16,11,0,0,0,,0,9,4,11,379,378.7,49
25,15,15,390,588,4740,38,6,62,308,4.97,2,2,0,0,,0,5,2,2,374,374.4,48
25,16,16,382,544,4823,33,7,90,444,4.93,3,0,0,0,,0,8,3,3,369,369.3,17
21,15,13,0,0,0,0,0,232,1169,5.04,11,39,36,299,8.31,1,1,1,12,217,252.8,0
26,14,14,0,0,0,0,0,201,1104,5.49,9,63,47,355,7.55,2,2,0,11,212,258.9,4
23,15,14,0,0,0,0,0,247,1070,4.33,8,68,54,438,8.11,2,1,1,10,211,264.8,66
28,16,15,0,0,0,0,0,0,0,,0,145,107,1196,11.18,9,2,2,9,172,278.6,20
32,16,16,384,558,4212,40,13,83,513,6.18,2,0,0,0,,0,7,4,2,360,359.8,14
27,16,15,0,0,0,0,0,1,1,1,0,166,127,1535,12.09,8,0,0,8,202,328.6,52
22,14,14,0,0,0,0,0,240,1070,4.46,7,60,49,344,7.02,3,3,1,10,201,250.4,0
22,15,15,0,0,0,0,0,273,1065,3.9,12,45,33,238,7.21,0,2,2,12,198,231.3,36
26,15,15,0,0,0,0,0,5,1,0.2,0,143,90,1374,15.27,9,1,1,9,192,281.5,67
25,12,12,0,0,0,0,0,190,1067,5.62,12,18,16,150,9.38,0,1,1,12,192,207.7,9
23,16,16,0,0,0,0,0,0,0,,0,129,83,1303,15.7,10,1,1,10,188,271.3,99
32,16,16,315,481,3819,33,7,43,266,6.19,7,1,1,0,0,0,6,1,7,343,344.4,86
21,16,14,0,0,0,0,0,1,2,2,0,125,88,1400,15.91,7,1,0,7,186,274.2,0
30,16,8,88,121,928,4,2,87,457,5.25,8,12,8,98,12.25,1,10,5,9,149,156.6,65
43,16,16,401,610,4633,40,12,30,6,0.2,3,0,0,0,,0,4,1,3,338,337.9,76
30,15,15,0,0,0,0,0,3,15,5,0,108,74,925,12.5,14,0,0,14,180,254,147
27,16,16,0,0,0,0,0,0,0,,0,109,70,1006,14.37,13,0,0,13,179,248.6,0
23,14,12,0,0,0,0,0,0,0,,0,106,70,1075,15.36,11,2,1,12,178,247.5,34
22,15,15,396,595,4336,31,10,55,234,4.25,5,0,0,0,,0,8,1,5,333,332.8,0
23,15,15,242,376,2757,26,9,159,1005,6.32,7,0,0,0,,0,10,4,7,333,332.8,2
25,16,5,0,0,0,0,0,198,841,4.25,6,51,38,304,8,5,2,0,11,181,218.5,183
28,16,16,0,0,0,0,0,1,1,1,0,160,115,1407,12.23,6,3,2,6,173,287.8,35
25,15,15,0,0,0,0,0,244,979,4.01,6,71,52,338,6.5,2,6,5,8,172,223.7,5
28,16,16,0,0,0,0,0,0,0,,0,132,100,1054,10.54,10,1,0,10,165,265.4,46
26,15,13,0,0,0,0,0,239,955,4,10,31,25,137,5.48,0,3,1,10,167,192.2,45
22,14,10,0,0,0,0,0,170,795,4.68,11,44,36,247,6.86,0,1,2,11,166,202.2,0
27,15,10,0,0,0,0,0,215,986,4.59,9,44,32,158,4.94,1,4,4,10,166,198.4,96
27,16,16,0,0,0,0,0,1,-1,-1,0,151,102,1250,12.25,6,0,0,6,161,262.9,39
26,16,8,0,0,0,0,0,0,0,,0,59,52,586,11.27,11,0,0,11,125,176.6,356
28,16,16,0,0,0,0,0,24,155,6.46,2,129,90,936,10.4,6,2,1,8,155,245.1,59
23,14,13,0,0,0,0,0,192,978,5.09,7,42,28,165,5.89,1,2,2,8,158,186.3,97
22,16,6,0,0,0,0,0,10,16,1.6,2,109,62,873,14.08,9,3,1,11,153,214.9,0
30,16,16,0,0,0,0,0,0,0,,0,115,76,978,12.87,9,0,0,9,152,227.8,72
27,15,15,0,0,0,0,0,0,0,,0,119,81,1150,14.2,6,0,0,6,151,232,155
32,16,16,349,516,4265,35,13,32,156,4.88,1,0,0,0,,0,9,5,1,306,306.2,80
25,14,2,0,0,0,0,0,0,0,,0,88,58,701,12.09,7,2,0,7,112,170.1,13
26,12,12,0,0,0,0,0,141,681,4.83,5,46,37,287,7.76,4,1,0,9,151,187.8,18
22,15,1,0,0,0,0,0,134,805,6.01,9,24,18,120,6.67,0,2,0,9,151,168.5,0
23,15,14,0,1,0,0,0,2,22,11,0,118,66,1193,18.08,4,0,0,4,146,211.5,58
28,14,13,0,1,0,0,0,1,-1,-1,0,147,100,992,9.92,8,3,2,8,145,245.1,38
26,16,15,0,0,0,0,0,6,14,2.33,0,130,92,1114,12.11,5,0,0,5,145,236.8,32
23,16,16,0,0,0,0,0,1,0,0,0,101,67,723,10.79,6,1,1,6,108,175.3,221
27,15,12,0,0,0,0,0,165,642,3.89,6,70,59,373,6.32,2,1,1,8,148,206.5,437
21,16,14,0,0,0,0,0,10,82,8.2,1,111,74,935,12.64,5,2,1,7,144,217.7,0
29,12,12,0,0,0,0,0,147,691,4.7,6,46,33,314,9.52,2,2,1,8,147,179.5,118
25,15,9,0,0,0,0,0,0,0,,0,85,53,703,13.26,6,0,0,6,106,159.3,64
21,13,4,0,0,0,0,0,114,521,4.57,8,57,46,357,7.76,2,3,2,10,144,189.8,0
29,16,15,1,1,28,0,0,3,5,1.67,0,110,72,670,9.31,6,0,0,6,105,176.6,319
31,16,16,0,0,0,0,0,0,0,,0,77,45,623,13.84,7,1,0,7,104,149.3,0
23,12,11,0,0,0,0,0,164,867,5.29,6,52,28,197,7.04,0,4,2,6,142,170.4,37
27,16,13,0,0,0,0,0,0,0,,0,82,48,896,18.67,8,0,0,8,138,185.6,198
24,16,14,0,0,0,0,0,0,0,,0,128,97,831,8.57,9,3,1,9,137,234.1,170
21,13,13,0,0,0,0,0,181,803,4.44,4,54,36,297,8.25,1,0,0,5,140,176,0
25,15,15,0,0,0,0,0,2,30,15,0,134,87,1118,12.85,4,1,1,4,137,223.8,68
26,11,11,0,0,0,0,0,1,0,0,0,75,53,879,16.58,8,0,0,8,136,188.9,142
24,15,5,0,0,0,0,0,41,200,4.88,2,97,77,851,11.05,3,1,0,5,135,212.1,108
25,15,14,0,0,0,0,0,2,4,2,1,65,41,448,10.93,8,0,0,9,99,140.2,171
26,15,15,0,0,0,0,0,195,678,3.48,9,35,25,164,6.56,0,2,0,9,138,163.2,24
24,15,13,0,0,0,0,0,3,15,5,0,144,88,923,10.49,7,2,1,7,134,221.8,119
27,16,16,0,0,0,0,0,4,15,3.75,0,136,95,1096,11.54,3,1,1,3,129,224.1,113
34,16,15,0,0,0,0,0,0,0,,0,76,50,456,9.12,8,1,0,8,94,143.6,185
27,16,9,0,0,0,0,0,0,0,,0,88,56,571,10.2,6,0,0,6,93,149.1,226
21,16,14,0,0,0,0,0,5,28,5.6,0,108,67,908,13.55,6,1,1,6,128,194.6,0
35,16,16,407,626,4581,26,11,29,92,3.17,2,0,0,0,,0,6,3,2,282,282.4,69
29,16,16,348,517,4103,27,9,39,140,3.59,3,0,0,0,,0,11,8,3,272,272.1,79
38,15,15,399,608,3803,33,10,25,11,0.44,0,0,0,0,,0,5,1,0,267,267.2,371
32,16,16,339,528,4084,26,10,29,112,3.86,0,1,0,0,,0,2,1,0,261,260.6,93
31,15,15,242,368,2657,8,10,137,592,4.32,12,2,2,35,17.5,1,6,1,13,259,261,347
25,16,16,305,486,3563,26,8,54,165,3.06,1,1,1,6,6,0,8,4,1,248,248.6,83
28,15,15,340,492,3733,15,11,53,279,5.26,5,0,0,0,,0,6,3,5,241,241.2,135
26,15,15,370,552,3952,20,13,51,99,1.94,4,0,0,0,,0,7,4,4,240,240,77
39,16,16,369,543,4169,24,11,18,-8,-0.44,0,0,0,0,,0,2,1,0,240,240,82
41,12,12,275,390,2942,24,6,18,-2,-0.11,2,0,0,0,,0,6,2,2,209,209.5,85
28,12,12,251,437,2620,16,15,52,276,5.31,5,0,0,0,,0,10,4,5,198,198.4,60
24,13,13,254,443,2933,16,15,44,160,3.64,3,0,0,0,,0,8,3,3,181,181.3,176
23,14,14,280,448,2943,11,10,65,423,6.51,1,0,0,0,,0,10,6,1,180,180,88
24,10,10,264,404,2688,13,5,37,142,3.84,3,0,0,0,,0,9,4,3,174,173.7,0
24,9,8,216,327,2259,16,5,29,153,5.28,1,1,1,0,0,0,5,4,1,160,160.7,84
26,10,9,199,297,2055,16,8,33,195,5.91,1,0,0,0,,0,6,2,1,154,153.7,90
38,9,7,183,267,2091,13,8,30,151,5.03,2,1,1,0,0,0,2,0,2,153,153.7,81
33,11,9,216,333,2170,14,8,28,114,4.07,0,1,1,-3,-3,0,2,1,0,136,136.9,89
27,5,5,151,222,1856,9,4,18,93,5.17,3,1,1,11,11,1,3,3,4,135,135.6,12
22,10,9,186,290,1814,11,5,36,109,3.03,3,0,0,0,,0,1,1,3,135,135.5,0
23,12,12,217,364,2208,9,11,37,217,5.86,2,0,0,0,,0,4,2,2,134,134,91
25,13,11,0,0,0,0,0,169,721,4.27,6,43,35,215,6.14,0,2,0,6,130,164.6,110
24,16,2,0,0,0,0,0,89,380,4.27,3,76,63,482,7.65,4,0,0,7,130,193.2,162
25,12,3,0,0,0,0,0,126,600,4.76,7,28,13,133,10.23,3,2,2,10,129,142.3,236
31,15,10,1,1,20,1,0,0,0,,0,107,82,967,11.79,4,0,0,4,126,207.5,107
25,14,12,0,0,0,0,0,0,0,,0,92,65,984,15.14,5,1,1,5,126,191.4,165
24,12,12,0,0,0,0,0,0,0,,0,84,65,840,12.92,7,1,0,7,126,191,15
22,12,11,0,0,0,0,0,6,77,12.83,2,96,60,748,12.47,5,0,0,7,125,184.5,0
23,16,14,0,0,0,0,0,1,1,1,0,100,58,769,13.26,8,0,0,8,125,183,127
23,10,7,0,0,0,0,0,142,584,4.11,3,47,41,388,9.46,2,2,2,5,123,164.2,309
25,16,6,0,0,0,0,0,144,723,5.02,6,13,9,129,14.33,0,1,1,6,119,128.2,138
27,15,12,0,0,0,0,0,4,33,8.25,0,124,92,974,10.59,3,1,1,3,117,208.7,26
26,15,10,0,0,0,0,0,147,682,4.64,6,27,21,114,5.43,0,1,0,6,116,136.6,257
28,15,14,4,4,74,1,0,4,10,2.5,1,101,72,840,11.67,3,2,0,4,116,188,44
25,10,8,211,326,2437,12,12,9,8,0.89,0,0,0,0,,0,6,4,0,116,116.3,581
24,16,2,0,0,0,0,0,97,448,4.62,1,67,53,402,7.58,4,2,0,5,115,168,168
26,15,8,1,2,16,0,0,5,49,9.8,0,110,79,841,10.65,4,1,0,4,114,192.6,70
24,16,15,0,0,0,0,0,0,0,,0,105,59,843,14.29,5,0,0,5,114,173.3,54
23,15,11,0,0,0,0,0,138,624,4.52,5,24,16,159,9.94,1,0,0,6,114,130.3,340
27,12,7,1,1,43,1,0,1,14,14,0,89,59,699,11.85,6,0,0,6,113,172,105
